,Character_1,Character_2,Win_Probability
114379,4376,906,1
114380,4376,4100,1
114381,4100,302,1
114382,2617,605,1
114383,2617,3923,1
114384,4376,856,1
114385,7744,856,1
114386,1703,5474,-1
114387,4376,302,1
114388,10764,4810,1
114389,10764,4461,1
114390,280,8123,1
114391,10764,10892,1
114392,10764,4571,1
114393,10764,5899,1
114394,11606,10032,1
114395,2966,10032,1
114396,4487,4351,1
114397,10764,4351,1
114398,3224,10838,1
114399,11301,10838,-1
114400,4376,3264,1
114401,4376,4571,1
114402,6347,8328,0
114403,4376,5899,1
114404,4376,4351,1
114405,4376,3224,1
114406,4376,9842,1
114407,4376,605,1
114408,4376,2285,1
114409,10562,856,1
114410,10764,8328,1
114411,10764,8614,1
114412,5414,2846,-1
114413,10562,302,1
114414,4376,32,1
114415,4376,8735,1
114416,4376,11167,1
114417,10562,8735,1
114418,10562,32,1
114419,4376,8328,1
114420,5414,302,1
114421,1703,302,1
114422,1703,856,1
114423,1703,11167,0
114424,4376,8614,1
114425,8699,974,0
114426,8699,8614,1
114427,3463,906,1
114428,4376,974,1
114429,4487,906,1
114430,6347,906,1
114431,8536,906,1
114432,2608,906,1
114433,3544,906,-1
114434,7744,906,0
114435,280,906,1
114436,280,8328,1
114437,8536,8328,1
114438,4376,5957,1
114439,3463,7556,1
114440,8699,7556,1
114441,302,10838,-1
114442,8123,7556,1
114443,5414,11167,1
114444,7556,3096,1
114445,32,302,1
114446,8735,302,1
114447,5414,9127,1
114448,11167,302,0
114449,9127,302,1
114450,5414,3923,1
114451,1633,4571,-1
114452,302,3923,-1
114453,490,302,1
114454,8328,302,1
114455,10562,7744,1
114456,5414,8735,1
114457,5414,856,1
114458,8735,3923,1
114459,490,2285,-1
114460,5414,9842,1
114461,3197,5899,1
114462,490,8735,-1
114463,490,32,-1
114464,11167,10838,-1
114465,490,11167,-1
114466,9842,302,1
114467,2285,856,1
114468,856,10838,-1
114469,5414,605,1
114470,3224,7556,1
114471,8699,302,1
114472,10242,906,1
114473,5414,32,1
114474,9842,856,1
114475,605,302,1
114476,4376,7556,1
114477,2285,4351,-1
114478,605,32,-1
114479,9127,32,-1
114480,5414,5899,1
114481,5414,4351,1
114482,490,8699,-1
114483,10774,906,1
114484,5414,3264,1
114485,3544,3923,1
114486,10562,906,1
114487,32,3923,1
114488,490,5899,1
114489,490,4351,-1
114490,9127,9842,-1
114491,9127,605,-1
114492,490,3264,-1
114493,5414,3224,1
114494,9127,8735,-1
114495,2617,490,1
114496,11606,10838,1
114497,11606,32,1
114498,11606,8735,1
114499,2966,9842,1
114500,2966,605,1
114501,490,8123,-1
114502,5899,32,1
114503,5899,8735,1
114504,605,10838,0
114505,3224,32,1
114506,605,8735,1
114507,9127,3264,-1
114508,3224,9127,1
114509,4571,3923,1
114510,490,5957,1
114511,11606,3923,1
114512,2966,2285,1
114513,2966,8735,0
114514,490,4100,-1
114515,11606,2285,1
114516,2966,5899,1
114517,2966,4351,1
114518,10774,8328,1
114519,10242,8328,1
114520,8123,9127,0
114521,5899,9842,1
114522,5899,605,1
114523,605,4351,-1
114524,3264,605,1
114525,2285,4571,-1
114526,3264,10838,1
114527,3224,8735,1
114528,4100,9127,0
114529,4100,3923,1
114530,490,8614,-1
114531,490,974,-1
114532,490,6394,-1
114533,7150,1703,1
114534,605,7556,1
114535,490,906,-1
114536,3264,5899,-1
114537,4100,2285,1
114538,4351,32,1
114539,4351,8735,1
114540,3264,32,1
114541,3264,8735,1
114542,4810,9127,0
114543,1633,3923,1
114544,2617,906,1
114545,4810,3923,1
114546,490,10892,-1
114547,490,4810,-1
114548,11606,5957,1
114549,11606,4351,1
114550,11606,3264,1
114551,11606,3224,1
114552,11606,9842,1
114553,5957,32,1
114554,5957,8735,1
114555,8123,8735,1
114556,4100,3224,1
114557,4100,9842,1
114558,9842,4571,-1
114559,605,4571,-1
114560,4100,605,1
114561,4100,32,1
114562,4571,32,1
114563,4571,8735,1
114564,10892,8735,1
114565,9127,10892,-1
114566,2090,9127,0
114567,2090,3923,1
114568,11606,4571,1
114569,5414,8123,1
114570,5414,5957,1
114571,10892,3923,1
114572,2966,10892,1
114573,2966,8123,1
114574,2966,5957,1
114575,10892,2285,1
114576,4810,32,1
114577,4810,8735,1
114578,1187,3923,1
114579,2077,3923,1
114580,3197,3923,1
114581,8328,3923,1
114582,2608,490,1
114583,8123,4351,1
114584,8123,9842,1
114585,5957,4351,1
114586,5957,9842,1
114587,5957,605,1
114588,5957,2285,1
114589,5957,10838,1
114590,8123,10838,1
114591,4487,3923,1
114592,4487,490,1
114593,2090,2285,1
114594,2090,10838,1
114595,4810,10838,1
114596,4810,3224,1
114597,3224,4571,-1
114598,3264,4571,-1
114599,4100,10838,1
114600,10892,10838,1
114601,10892,32,1
114602,2090,32,1
114603,2090,8735,1
114604,1187,8735,1
114605,1187,9127,1
114606,6394,9127,1
114607,6394,3923,1
114608,6347,3923,1
114609,6347,490,1
114610,5414,6394,1
114611,3544,8328,-1
114612,2846,906,1
114613,1387,906,1
114614,1387,490,1
114615,10774,490,1
114616,7150,32,1
114617,7150,8735,1
114618,5414,10892,1
114619,5414,4810,1
114620,2966,6394,1
114621,3197,10838,1
114622,2077,8735,1
114623,2077,32,1
114624,3197,32,1
114625,3197,8735,1
114626,8614,8735,1
114627,9127,8614,-1
114628,9127,974,-1
114629,3544,8614,1
114630,2608,8614,1
114631,10562,8614,1
114632,8536,8614,1
114633,2617,8614,1
114634,10242,8614,1
114635,8328,32,1
114636,8328,10838,1
114637,8614,10838,1
114638,8614,32,1
114639,6347,8614,1
114640,4810,9842,1
114641,10892,9842,1
114642,10892,605,1
114643,3197,605,1
114644,8699,32,1
114645,8699,8735,1
114646,906,8735,1
114647,9127,906,-1
114648,8699,3923,1
114649,280,3923,1
114650,10242,974,1
114651,8812,7476,-1
114652,10774,974,1
114653,3197,4100,1
114654,4100,4351,1
114655,10892,4351,1
114656,10242,32,1
114657,3224,10892,-1
114658,3197,3224,1
114659,3197,9842,1
114660,3197,2285,1
114661,2077,2285,1
114662,2077,10838,1
114663,1187,10838,1
114664,1187,32,1
114665,2705,5006,1
114666,2705,9048,1
114667,5598,2705,-1
114668,1950,2705,-1
114669,5430,5382,1
114670,1397,10624,1
114671,2125,9803,1
114672,6926,6510,1
114673,3527,5084,1
114674,11105,5376,1
114675,8836,69,-1
114676,5414,69,1
114677,6910,1842,1
114678,1276,2938,-1
114679,4175,7970,1
114680,3162,6815,-1
114681,1211,6815,1
114682,5432,6815,1
114683,574,6815,1
114684,11670,10506,-1
114685,10242,10506,1
114686,2017,2859,-1
114687,1920,3136,1
114688,6610,9541,-1
114689,5016,9541,-1
114690,5949,9541,1
114691,6976,9541,1
114692,1780,9541,1
114693,10469,10482,-1
114694,3702,4373,-1
114695,4373,9585,1
114696,2867,675,1
114697,5340,675,1
114698,6755,675,-1
114699,8749,7887,-1
114700,8749,1157,-1
114701,8749,4774,1
114702,8749,11391,1
114703,8749,10374,1
114704,8749,6266,1
114705,3412,11228,1
114706,8099,7415,1
114707,6585,10509,1
114708,5992,10509,1
114709,4228,10509,-1
114710,864,4071,1
114711,5675,4071,1
114712,3689,4071,1
114713,9517,5693,1
114714,675,5693,1
114715,577,5693,1
114716,11422,5693,1
114717,5648,8251,-1
114718,11965,817,-1
114719,4597,9462,0
114720,11501,10156,-1
114721,9244,9244,1
114722,4483,8870,1
114723,7126,9278,-1
114724,2190,5049,1
114725,9220,5328,1
114726,11145,12068,-1
114727,216,12068,1
114728,7104,4398,0
114729,1878,4398,-1
114730,8980,11503,1
114731,6394,32,1
114732,8328,8735,1
114733,4810,4571,1
114734,8123,4571,-1
114735,5957,4571,-1
114736,2077,3224,1
114737,10764,10063,1
114738,4314,9784,1
114739,6060,6107,-1
114740,11195,10063,1
114741,11672,10063,1
114742,7850,10063,1
114743,10654,10063,-1
114744,4314,7639,-1
114745,9547,4922,-1
114746,4973,9547,1
114747,8608,9547,1
114748,1553,9547,1
114749,869,11796,1
114750,2617,869,-1
114751,6172,869,1
114752,8608,11017,1
114753,6191,11017,1
114754,11017,3659,-1
114755,9517,8315,-1
114756,2090,3264,1
114757,2090,9842,1
114758,2090,605,1
114759,1187,605,1
114760,1187,2285,1
114761,6394,2285,1
114762,4824,1553,-1
114763,114,11716,1
114764,3540,11716,-1
114765,5720,1274,0
114766,2339,1561,-1
114767,7239,673,1
114768,2765,6740,1
114769,2261,7623,1
114770,5345,5270,1
114771,9869,11833,-1
114772,4041,2339,-1
114773,7104,11716,-1
114774,3262,11716,-1
114775,882,1203,1
114776,5852,797,1
114777,11458,574,-1
114778,11422,10506,1
114779,5675,10506,1
114780,6081,10506,-1
114781,5474,10506,-1
114782,5675,10506,0
114783,2986,10091,0
114784,8185,5571,1
114785,11833,11266,1
114786,2532,10506,1
114787,9843,6834,-1
114788,9843,6530,-1
114789,11531,9843,1
114790,7786,4591,-1
114791,74,4591,-1
114792,4591,74,1
114793,10590,6344,-1
114794,7029,1506,1
114795,9191,5728,0
114796,1553,1892,1
114797,3039,1892,-1
114798,10562,1892,-1
114799,3039,3813,1
114800,10034,8001,-1
114801,8749,7900,-1
114802,8749,5016,1
114803,8749,416,-1
114804,8749,7970,0
114805,8749,7666,1
114806,8749,8031,1
114807,8749,10351,1
114808,8496,3478,-1
114809,5432,7170,1
114810,6772,10359,-1
114811,28,777,1
114812,4812,8165,1
114813,8165,11086,1
114814,8165,8165,-1
114815,10590,293,1
114816,5772,293,1
114817,185,7352,1
114818,2532,4071,1
114819,7084,4245,1
114820,11462,4245,1
114821,864,4245,1
114822,114,4245,1
114823,7050,4245,1
114824,7050,4245,1
114825,7050,4245,1
114826,5529,5693,1
114827,3162,5693,-1
114828,11838,9462,-1
114829,6394,10838,1
114830,413,2994,0
114831,2920,10242,1
114832,2920,5620,0
114833,6858,5620,0
114834,7850,2467,1
114835,4041,8870,1
114836,11503,3473,1
114837,11673,11503,0
114838,4514,3391,1
114839,9278,3391,1
114840,5986,4398,1
114841,1074,4398,1
114842,8932,4734,-1
114843,520,8022,0
114844,5255,2031,-1
114845,6331,2590,1
114846,9250,10063,-1
114847,10624,10063,1
114848,2532,10063,-1
114849,3809,10063,-1
114850,11821,10063,1
114851,7375,10063,1
114852,203,10063,1
114853,5332,10063,1
114854,7032,100,-1
114855,8673,640,1
114856,10799,640,1
114857,10063,5693,1
114858,7736,869,1
114859,869,869,-1
114860,5646,869,-1
114861,2064,6719,-1
114862,9517,2641,1
114863,11413,2416,1
114864,8762,8022,1
114865,5239,10624,-1
114866,4490,5790,-1
114867,3095,5790,1
114868,4973,5790,1
114869,10482,5790,1
114870,974,10838,1
114871,9127,8328,-1
114872,3197,3264,1
114873,974,32,1
114874,7744,32,1
114875,7744,8735,1
114876,1360,9585,1
114877,10690,9417,1
114878,9417,7206,1
114879,9588,1846,1
114880,2229,2229,1
114881,2125,9541,1
114882,8227,1094,0
114883,6347,9346,1
114884,8749,4159,1
114885,1276,8056,-1
114886,3039,6858,1
114887,869,673,1
114888,185,293,0
114889,2064,293,1
114890,6176,4245,1
114891,10590,4245,1
114892,5615,4245,1
114893,4002,10506,0
114894,2617,10509,1
114895,2536,10509,-1
114896,2732,8782,-1
114897,10365,5693,1
114898,6078,5693,1
114899,10624,5693,1
114900,5693,991,-1
114901,8470,5693,-1
114902,6063,2069,1
114903,2152,5693,1
114904,9396,5693,1
114905,3733,5693,-1
114906,10754,5693,1
114907,8148,2994,1
114908,1276,7344,1
114909,5529,6550,1
114910,2748,9462,-1
114911,4962,2748,-1
114912,5003,8022,-1
114913,8181,2748,-1
114914,8181,12068,1
114915,5992,12068,1
114916,5992,12068,1
114917,5832,12068,-1
114918,11809,11017,1
114919,8870,11796,1
114920,6396,11796,-1
114921,6017,10063,-1
114922,10754,10063,-1
114923,779,10694,1
114924,5617,10063,0
114925,8022,11453,-1
114926,5579,11017,1
114927,11422,1231,1
114928,5003,10063,-1
114929,1438,10694,1
114930,10694,10435,-1
114931,10421,10694,-1
114932,1276,10694,1
114933,4671,5790,1
114934,6567,5790,1
114935,114,5790,1
114936,8203,1700,1
114937,3544,8735,1
114938,1633,8735,1
114939,3463,32,1
114940,3463,8735,1
114941,280,8735,1
114942,3463,9127,1
114943,3463,3923,1
114944,11301,7556,1
114945,974,8735,1
114946,10892,8614,-1
114947,8614,4571,1
114948,8614,5899,1
114949,8614,4351,1
114950,8614,9842,1
114951,10774,9127,1
114952,4002,6571,1
114953,10774,3923,1
114954,9206,5084,0
114955,10365,915,1
114956,2216,1559,-1
114957,1553,4679,1
114958,10242,6266,1
114959,1540,9803,-1
114960,7375,8870,1
114961,1200,7105,1
114962,7375,9250,1
114963,5706,8870,1
114964,6191,10470,1
114965,3135,2748,-1
114966,8317,8134,-1
114967,6213,8532,1
114968,945,8445,0
114969,1365,11573,-1
114970,2077,4,-1
114971,6347,706,1
114972,8699,9347,1
114973,6403,5726,-1
114974,11087,3670,1
114975,7375,4609,0
114976,10212,8376,1
114977,2532,6719,1
114978,11409,4449,0
114979,8699,9002,-1
114980,8661,11163,-1
114981,9642,1741,1
114982,1561,1561,-1
114983,5241,8899,-1
114984,6810,3053,1
114985,10774,605,1
114986,8227,10238,-1
114987,8227,7900,-1
114988,8227,416,-1
114989,2369,6772,0
114990,10774,9070,-1
114991,114,7417,1
114992,10774,9842,1
114993,5675,10754,-1
114994,10675,10754,-1
114995,10022,10754,-1
114996,10165,1360,1
114997,8227,1157,1
114998,9413,7666,1
114999,9413,11906,-1
115000,9413,4774,1
115001,9413,11391,1
115002,9413,10374,1
115003,1084,9585,1
115004,7065,10197,1
115005,7065,11160,1
115006,7065,2536,1
115007,7193,174,-1
115008,10242,1559,-1
115009,11422,1559,0
115010,869,1559,-1
115011,869,1559,-1
115012,869,1559,-1
115013,1203,1559,-1
115014,1540,574,0
115015,4569,8721,-1
115016,8721,1122,-1
115017,1465,1122,-1
115018,3332,2969,-1
115019,9585,6681,-1
115020,8907,9624,-1
115021,8557,11833,-1
115022,614,3162,1
115023,2532,10754,-1
115024,10952,10754,-1
115025,5132,10754,-1
115026,4713,10754,-1
115027,8227,7887,-1
115028,10590,9803,-1
115029,2125,6681,-1
115030,3790,1559,-1
115031,1683,1559,0
115032,1360,1118,1
115033,1360,7787,1
115034,5975,1676,1
115035,3039,9585,1
115036,7375,6370,1
115037,5585,7311,-1
115038,11861,9737,1
115039,2433,4103,-1
115040,11237,7978,1
115041,945,3012,0
115042,10469,4401,-1
115043,11105,9359,-1
115044,1203,9359,1
115045,1203,1157,1
115046,5734,3789,0
115047,4274,10365,-1
115048,6656,4905,1
115049,5432,8695,-1
115050,5432,9803,1
115051,8568,7027,-1
115052,2564,7544,1
115053,580,4066,1
115054,4041,673,1
115055,9277,8799,0
115056,6858,8870,1
115057,413,7422,1
115058,7375,10654,1
115059,7375,5546,1
115060,1187,3264,1
115061,11912,968,-1
115062,8673,10470,1
115063,2499,10470,1
115064,7850,10470,1
115065,3311,10470,1
115066,6064,7574,1
115067,2700,6728,-1
115068,4514,3657,1
115069,10482,2748,-1
115070,7126,2748,0
115071,2748,5620,0
115072,1276,2748,-1
115073,3053,2748,0
115074,1635,2748,0
115075,5579,2748,-1
115076,6858,5693,1
115077,7878,5693,-1
115078,2457,5693,1
115079,3280,4896,1
115080,5585,7898,-1
115081,8987,11900,-1
115082,6213,8673,1
115083,8343,11422,-1
115084,10242,62,-1
115085,11422,62,-1
115086,1714,8470,-1
115087,7569,11499,0
115088,10037,529,1
115089,749,4373,1
115090,8532,2069,-1
115091,5579,2289,-1
115092,869,10242,-1
115093,2198,6503,-1
115094,6503,5585,-1
115095,11237,945,1
115096,8138,11237,0
115097,9552,11237,1
115098,4619,11237,0
115099,496,8445,0
115100,873,8445,0
115101,3737,873,1
115102,3012,873,1
115103,4198,873,0
115104,496,873,0
115105,11422,3790,1
115106,1161,8365,1
115107,5126,600,-1
115108,7850,8344,1
115109,10548,10677,-1
115110,10548,3959,-1
115111,9390,1632,-1
115112,1167,7886,-1
115113,7760,7886,1
115114,11082,7886,1
115115,859,7393,-1
115116,6574,5273,0
115117,4814,6574,1
115118,4814,11551,1
115119,2708,10229,-1
115120,11250,10229,0
115121,1387,4630,-1
115122,2429,2105,1
115123,859,112,-1
115124,344,112,1
115125,11454,1292,1
115126,5675,7759,1
115127,9171,1157,1
115128,8695,9359,-1
115129,11906,9359,-1
115130,7375,83,1
115131,3122,5798,-1
115132,6810,7481,1
115133,11182,1633,1
115134,5675,1936,1
115135,8392,4312,1
115136,3053,608,1
115137,109,5725,1
115138,2696,3613,-1
115139,10007,3613,-1
115140,2077,3264,1
115141,2077,605,1
115142,10158,3613,-1
115143,11431,490,-1
115144,8441,1976,1
115145,1539,9078,1
115146,7375,4961,1
115147,4961,8946,1
115148,1439,7744,1
115149,2532,8521,1
115150,5675,7744,1
115151,6858,8930,1
115152,10317,7625,1
115153,7617,608,-1
115154,11797,6352,1
115155,11797,4754,1
115156,321,8747,1
115157,2532,4630,-1
115158,5675,12027,1
115159,9928,7283,1
115160,9566,112,1
115161,11376,7990,1
115162,5097,321,1
115163,5637,4312,1
115164,6585,1417,1
115165,10892,7920,1
115166,4463,11259,1
115167,1047,10185,-1
115168,5642,10469,1
115169,3845,3019,1
115170,10597,6333,1
115171,8906,3582,1
115172,4787,4673,-1
115173,5675,10038,1
115174,779,1601,1
115175,4630,7280,1
115176,9147,8620,1
115177,8692,6763,-1
115178,749,8692,-1
115179,84,9278,-1
115180,2545,8089,1
115181,9712,6541,1
115182,7623,6541,-1
115183,10908,4378,-1
115184,2568,7763,-1
115185,8521,115,-1
115186,2199,6346,-1
115187,7217,7763,-1
115188,11159,4720,-1
115189,10509,8661,1
115190,6176,115,1
115191,5432,4983,1
115192,3210,5137,-1
115193,10151,10685,1
115194,5348,8608,1
115195,10054,2064,1
115196,8089,4107,1
115197,11171,3298,1
115198,4274,10282,1
115199,5414,5853,1
115200,10137,3959,-1
115201,7150,1868,1
115202,2039,1130,1
115203,1780,7787,-1
115204,8227,9171,-1
115205,8227,7970,-1
115206,8227,6266,0
115207,9413,2859,1
115208,9413,9803,1
115209,10146,584,1
115210,869,584,1
115211,869,584,1
115212,7787,1559,-1
115213,1084,1559,-1
115214,1206,1559,-1
115215,5802,1559,-1
115216,1780,1559,-1
115217,6810,1157,1
115218,11422,1157,0
115219,10774,1157,1
115220,11105,1157,-1
115221,10754,10754,-1
115222,5314,77,0
115223,5314,6347,-1
115224,11171,259,1
115225,5625,10514,1
115226,1276,1276,-1
115227,8225,6490,0
115228,8557,4231,-1
115229,8557,1754,-1
115230,8557,9380,1
115231,3743,8557,1
115232,6772,8557,1
115233,2111,1503,1
115234,10797,5432,1
115235,5662,5675,0
115236,4983,6382,1
115237,3789,6382,1
115238,1633,605,1
115239,7712,9132,-1
115240,3897,7712,1
115241,10590,6910,-1
115242,614,4008,1
115243,7784,1920,-1
115244,11384,8330,-1
115245,10998,8330,-1
115246,8061,8330,-1
115247,7790,8330,-1
115248,9384,2212,-1
115249,9448,5006,1
115250,9448,9048,1
115251,9448,10091,1
115252,9448,7623,-1
115253,6682,737,1
115254,701,737,1
115255,6078,737,1
115256,6728,737,1
115257,3039,737,1
115258,6114,737,-1
115259,7375,2106,1
115260,7375,10264,1
115261,7375,4217,1
115262,7375,11673,1
115263,7375,8980,1
115264,7375,6072,1
115265,6078,3095,-1
115266,5832,6114,-1
115267,9928,10624,1
115268,4373,8022,1
115269,9174,2597,1
115270,2457,2597,1
115271,7896,2597,1
115272,8532,2597,1
115273,1432,2597,1
115274,8673,3657,1
115275,11965,3657,1
115276,2920,3657,1
115277,9030,7404,1
115278,9030,9457,1
115279,10242,2748,0
115280,2748,8870,1
115281,8673,10433,0
115282,2748,10433,1
115283,2748,6396,1
115284,3039,62,-1
115285,12055,3928,-1
115286,10764,2263,-1
115287,10177,11951,-1
115288,6559,10736,1
115289,6668,4238,1
115290,11907,11574,-1
115291,3031,2289,-1
115292,6858,2289,-1
115293,8987,7810,-1
115294,8987,1912,-1
115295,3183,2289,1
115296,4401,583,-1
115297,4354,10943,1
115298,7898,7884,1
115299,496,4198,0
115300,3737,4198,0
115301,7978,4198,-1
115302,11237,4198,1
115303,3012,3737,0
115304,7978,3737,-1
115305,945,3737,-1
115306,916,1632,-1
115307,1924,5231,-1
115308,9390,6781,-1
115309,916,9390,0
115310,1711,7384,-1
115311,5052,10911,0
115312,4555,10086,1
115313,4610,4976,1
115314,8220,10229,-1
115315,6422,2927,0
115316,11467,2927,0
115317,2211,2927,1
115318,8666,2770,1
115319,4814,2770,1
115320,6618,8949,-1
115321,2921,7375,-1
115322,2429,6600,1
115323,7176,7960,-1
115324,11691,8536,-1
115325,11422,11847,1
115326,11422,3872,1
115327,9220,10217,1
115328,5097,10754,1
115329,5097,10754,1
115330,11214,10754,1
115331,6940,10754,-1
115332,11763,5084,-1
115333,869,869,-1
115334,7481,2910,1
115335,11761,1387,-1
115336,280,859,-1
115337,9042,490,1
115338,5474,10242,-1
115339,2674,8125,-1
115340,6172,864,1
115341,1276,4487,1
115342,869,11847,1
115343,1943,4453,1
115344,2532,11285,1
115345,11376,6858,0
115346,7744,9476,-1
115347,2499,8987,1
115348,6485,6234,-1
115349,10675,112,-1
115350,9476,8930,1
115351,9147,5932,1
115352,1810,859,1
115353,869,10242,-1
115354,186,4395,1
115355,2938,963,-1
115356,9461,10038,1
115357,11264,10333,1
115358,1221,5848,-1
115359,4713,11633,1
115360,3930,11252,-1
115361,1057,4051,-1
115362,2075,9407,-1
115363,9042,859,-1
115364,8496,8125,-1
115365,3648,2944,1
115366,7084,9760,1
115367,11670,7234,1
115368,7283,7997,-1
115369,3053,381,-1
115370,3039,8930,1
115371,6531,7280,1
115372,981,4395,1
115373,6172,3705,1
115374,2261,295,1
115375,6485,2053,0
115376,6687,9476,-1
115377,4076,10242,-1
115378,3039,5337,1
115379,3493,6004,1
115380,6827,7099,1
115381,5642,9464,1
115382,3122,10032,-1
115383,5992,1794,1
115384,3053,7280,1
115385,4788,7059,1
115386,6531,337,1
115387,653,8639,1
115388,1439,8084,1
115389,7519,1276,-1
115390,490,3463,-1
115391,10764,32,1
115392,10764,8735,1
115393,10764,11167,1
115394,1387,10838,1
115395,6394,906,-1
115396,2617,302,1
115397,10764,856,1
115398,2532,8614,1
115399,4376,3923,1
115400,2617,7786,-1
115401,11606,11301,1
115402,2285,10838,1
115403,2966,1187,-1
115404,8123,605,1
115405,1703,3923,1
115406,4810,5957,1
115407,3197,4810,1
115408,3197,6394,0
115409,8614,8328,-1
115410,3544,8931,-1
115411,8699,7744,1
115412,4810,8123,1
115413,9127,5957,-1
115414,1187,4571,1
115415,4376,490,1
115416,1703,2135,1
115417,2532,11167,1
115418,7744,974,1
115419,1703,7494,1
115420,1633,974,1
115421,1703,8328,-1
115422,1703,906,1
115423,3923,10866,1
115424,605,3923,1
115425,9842,3923,1
115426,2285,3923,1
115427,3224,3923,1
115428,3264,3923,1
115429,4351,3923,1
115430,5899,3923,1
115431,5957,3923,1
115432,8123,3923,1
115433,4376,4461,1
115434,7150,4461,-1
115435,906,3923,1
115436,8614,3923,1
115437,7150,3923,1
115438,2532,5853,1
115439,2532,7183,1
115440,2532,7744,1
115441,2532,32,1
115442,2532,906,1
