Character_1,Character_2,Win_Probability
10577,9453,1
6077,2625,1
3584,2402,1
3629,2402,1
3262,2402,1
10035,2402,1
12010,9915,-1
8285,1660,-1
5537,5703,1
8920,1308,1
8920,6150,0
4074,6524,-1
3839,6524,-1
6381,6524,-1
4562,2402,1
9786,1095,0
5549,8107,-1
3143,557,1
6140,1886,-1
329,9767,1
9390,1478,-1
11868,11691,-1
177,11691,1
9747,11691,1
6718,706,1
7931,4520,0
5382,2431,-1
3777,11357,-1
5887,9815,1
1,6483,-1
572,8310,-1
9767,8455,-1
329,557,-1
5440,2784,0
9842,4434,1
6718,6867,1
4346,6867,1
4535,4535,1
6866,4299,-1
1900,4523,-1
10899,4515,-1
6140,2677,-1
3362,9473,1
3340,12016,-1
3419,557,1
7002,5945,1
6767,3447,1
6660,1271,1
3277,9747,1
558,6140,-1
7821,8107,1
6161,8059,-1
6714,5603,-1
5465,5905,1
8535,6161,0
11955,7678,-1
6709,9393,0
5553,59,-1
8920,8059,-1
3436,6951,-1
2863,8694,-1
8646,10980,0
10084,4248,-1
2649,11170,-1
1914,5661,-1
9340,11857,1
6714,5855,-1
6714,8059,1
10663,10136,-1
10663,3711,1
5451,4046,1
9208,2866,1
4825,4403,-1
1490,684,-1
1914,8247,1
574,5161,-1
10689,10277,-1
5651,1832,-1
4014,1634,-1
1245,280,1
3368,10400,1
1245,9210,-1
6218,8310,-1
3368,2543,-1
3818,11269,1
1832,1216,-1
1,4074,-1
320,2866,0
176,10590,0
6699,7072,-1
2014,2429,-1
558,2429,1
4869,9815,0
7535,9815,1
3730,8613,1
10299,5614,-1
10654,2664,1
6190,11189,1
8800,11167,1
6522,11167,-1
7569,1660,-1
7402,1660,-1
7118,2392,-1
3397,418,1
11801,6524,-1
5747,4439,1
10690,5747,0
318,6524,-1
4253,9875,-1
4702,6524,-1
977,676,1
4200,6524,-1
7965,977,-1
2402,9709,-1
6077,5197,1
4535,5197,1
11609,3463,1
248,2402,1
4299,1080,1
8831,8328,1
4632,176,-1
10918,1318,1
6699,1490,1
3818,684,1
10458,11880,1
2867,4808,1
2888,3591,1
2900,2583,1
4299,9786,1
9704,1762,1
8124,8378,-1
4299,4186,1
9767,4161,-1
4346,11390,1
1112,4434,-1
9457,1886,-1
6140,10352,0
10035,1886,-1
981,11267,1
9017,8169,0
7923,381,1
6996,6850,0
558,1543,-1
5105,9767,-1
9767,8442,0
9767,4666,1
9767,1513,1
4625,11691,-1
7567,11691,1
6775,11691,-1
9704,11691,-1
9704,11691,1
5440,10964,1
558,1886,-1
1991,9767,-1
4434,1543,1
4434,2144,-1
8755,9767,-1
329,8755,0
8613,9241,0
2888,1900,-1
2888,10172,1
5440,10172,1
8613,10172,1
5339,10172,0
10964,10172,1
6140,7567,1
9767,6201,1
6140,9704,1
1711,12016,-1
3340,5139,-1
4523,9896,1
7567,2299,-1
1305,1736,-1
6140,2299,-1
4222,6263,-1
4702,3861,0
4434,4434,0
2184,6660,-1
9786,12010,-1
1973,8223,1
8956,6982,-1
8107,6767,-1
7567,6767,-1
11245,7948,-1
9704,11072,0
1009,6660,0
8703,6660,-1
9704,177,1
9704,4687,1
9704,4702,1
558,177,1
558,11880,1
2888,558,1
1381,979,-1
9340,1049,1
4102,9340,-1
5777,3112,1
2577,5013,-1
5040,5013,0
2577,5040,1
5036,2577,-1
7529,1578,-1
6709,4060,1
9069,4013,1
86,4013,1
3330,1959,1
155,3330,-1
4051,2842,1
1893,2863,1
3850,3166,1
5777,11857,-1
3341,11857,-1
3306,354,-1
931,7,1
6786,8630,-1
7454,6372,-1
1634,11877,-1
7762,1216,-1
1634,9210,1
4439,10523,0
5956,4562,-1
6775,10555,1
10994,6539,1
10654,10590,1
3368,8800,1
1357,8543,-1
8223,10277,-1
1148,9586,-1
6522,3818,-1
3411,10847,-1
785,4222,-1
4344,7357,-1
7881,8414,1
785,47,-1
11619,10751,1
280,5818,-1
6699,6417,1
3368,2015,-1
7672,1,-1
169,4074,-1
850,9150,-1
1357,2790,-1
3451,7923,-1
3277,2900,1
7001,4046,1
9586,1641,-1
6522,9208,-1
7445,7744,-1
4229,9355,-1
1337,9150,-1
2338,8988,1
4222,9150,-1
10590,5409,1
1357,4083,-1
9785,7226,1
9704,7226,1
10277,4074,1
5579,8541,-1
11876,9704,-1
1490,9355,-1
1502,4046,1
3818,2866,-1
11631,4240,-1
5556,2888,-1
2790,4046,1
9283,3734,-1
10074,4229,1
672,10563,-1
8121,6105,1
8613,4046,1
9494,9494,-1
7942,5849,1
9795,2888,1
2184,2340,1
11631,10299,-1
9651,4046,1
169,684,-1
763,9885,1
2888,10689,1
5382,5395,-1
4380,2888,-1
1914,169,1
511,7158,-1
10911,643,1
3954,6660,1
8310,7922,-1
3277,2810,0
4780,8352,1
10458,12075,-1
6140,2172,-1
9704,1833,1
10523,2784,1
4346,4666,1
10919,11691,1
6254,11691,-1
1821,9767,-1
1821,6718,-1
4355,557,-1
558,557,1
10044,529,-1
5556,1900,-1
558,1900,-1
9704,6140,1
9704,9457,1
329,706,1
9767,2900,1
9704,9457,0
9704,9457,0
3839,11691,-1
9704,9457,1
10546,4434,-1
9704,2299,1
9704,8378,1
616,329,1
11655,65,-1
7158,7651,0
7247,1791,1
11910,6660,0
9704,8309,0
10982,6767,-1
3164,6767,-1
9704,6767,0
3164,7146,1
7567,3164,1
9704,3164,1
9704,5239,1
269,11454,0
4535,3495,-1
1126,3495,-1
7302,10631,-1
1009,1009,-1
1547,3241,1
11166,490,-1
9434,10655,-1
592,9664,1
554,7,1
3195,7654,-1
5000,1405,1
5783,2838,1
3341,7654,1
9340,946,1
3166,2063,-1
6709,5630,-1
8535,6714,-1
1923,3221,-1
8059,5855,-1
2331,5818,1
1634,1711,1
1711,4083,1
1272,10654,1
176,2664,0
2184,4083,-1
11934,6417,-1
3362,1491,1
9017,11910,1
7762,5161,1
8974,4825,1
9795,1832,1
6887,785,1
8974,1216,1
6777,1386,0
11785,8247,1
9208,10751,-1
184,47,-1
4098,511,-1
9210,1711,1
12018,1337,1
2888,7762,1
11934,3205,-1
9875,7072,-1
9150,10136,1
6777,1337,-1
1216,1491,-1
1216,12018,-1
280,4083,-1
9494,4083,1
4098,11877,-1
6777,1711,1
9651,2543,-1
16,2790,-1
1386,4083,1
8104,4083,1
10466,6417,1
10466,2899,-1
10498,10590,1
7672,6417,-1
5207,1491,1
1634,1762,0
1245,1337,1
1490,9150,-1
10745,751,1
3212,131,-1
2888,11631,1
6775,2331,-1
2364,10020,1
2888,10188,1
6435,22,-1
10302,8842,1
9704,10632,1
574,8832,-1
3878,84,1
11359,4200,1
11910,10456,1
2135,1349,1
9439,8186,1
6524,4074,1
6524,2056,1
2224,6524,-1
8796,6524,-1
4005,2402,1
1118,7922,-1
1118,7158,-1
10663,9150,-1
2025,8761,1
10400,8813,1
1318,2481,-1
4277,2702,-1
9795,11910,-1
6218,881,-1
7418,7826,-1
2888,1592,-1
558,9457,1
9704,8107,1
10352,4721,1
1233,1478,-1
8310,8877,1
558,3669,-1
8107,1886,-1
8442,706,-1
4434,6980,1
1716,4535,1
558,3164,1
9747,10631,1
3112,6188,1
5812,3850,1
6161,6714,-1
5777,6922,1
10523,5849,1
1337,10136,0
5626,8121,-1
10563,8398,-1
6777,2543,1
7762,4046,1
6522,5395,-1
5579,9058,1
9216,7466,-1
5298,1916,1
10987,706,1
2893,4373,-1
6443,6775,-1
7721,4691,-1
955,6296,-1
1305,7762,1
2530,5092,0
2331,6543,-1
5147,7670,0
9598,6638,-1
11694,9389,1
6881,5101,-1
2810,8793,-1
8268,2358,-1
4921,1385,-1
4921,8807,-1
7713,8807,-1
9598,5977,1
7137,6722,-1
6742,4012,-1
652,5139,-1
2867,5139,0
11943,2256,1
10064,10305,1
6991,9285,1
414,4206,-1
2770,10062,1
4006,42,1
5485,516,1
6561,7650,-1
11825,226,-1
10268,11910,-1
742,9139,1
5589,4103,1
11337,1169,1
1382,3506,1
10614,10302,-1
4712,8080,1
5063,4712,-1
5063,7708,1
5063,5067,1
5063,1355,1
8613,1355,-1
10663,2015,-1
2015,11895,1
1281,2015,-1
9894,2015,-1
2015,3114,1
12018,2015,-1
2015,10452,1
1760,2015,1
318,2015,-1
2015,5034,1
3897,2015,-1
5145,2015,-1
201,2015,-1
4632,9824,-1
9824,1026,1
5556,9824,-1
4312,6141,1
11252,4312,-1
4344,4312,-1
1225,4312,0
4632,4312,-1
10935,2015,-1
2015,2520,1
2015,1064,-1
4559,2015,-1
5460,2015,-1
2015,7672,1
47,2015,1
6254,5068,-1
8107,7501,1
11910,7878,1
10268,7878,1
2015,10466,1
9579,490,1
693,2790,-1
11169,11358,0
9579,10804,1
2909,490,1
11774,9132,0
7063,10230,1
9283,8196,-1
11284,10432,-1
4252,6080,-1
11169,8394,-1
9708,10804,-1
5414,6080,-1
5339,2790,-1
10129,2610,-1
1318,9848,0
756,11431,1
6611,1686,-1
756,1526,1
7515,10804,-1
480,10432,0
2583,10129,-1
9195,1582,1
2888,7161,-1
6080,1582,1
903,3792,-1
9384,6987,-1
9848,11368,-1
6209,7161,-1
3760,10432,1
9739,11969,1
4869,11972,1
8842,8387,0
9306,2364,-1
5889,7208,-1
5101,9667,-1
6299,5202,1
11729,1016,-1
4098,978,-1
4201,1607,0
1546,9513,1
3375,6764,-1
3362,10268,1
2429,4802,1
10270,4802,1
3294,10270,-1
9457,10268,1
3139,1245,-1
5988,4256,0
2458,3978,1
8974,5383,-1
4374,9651,1
219,7940,-1
8974,1523,1
2041,10956,1
7881,6731,1
10935,5877,-1
3340,7243,1
9052,2392,-1
2041,12040,1
2041,6670,1
9059,6950,1
3340,9490,0
2900,9952,1
5382,9326,1
2873,961,1
6047,10277,1
7388,575,1
11596,1660,-1
4337,1660,-1
318,6898,1
3340,6230,1
6140,12048,1
2885,903,-1
785,9299,-1
10498,7351,-1
4869,331,-1
3112,3341,-1
6138,6524,1
177,5197,1
2340,5440,1
693,672,1
2126,11274,1
5727,11274,1
2331,1245,-1
5956,9490,-1
11631,6694,-1
1521,2677,-1
1066,2949,1
2388,4552,1
1764,5556,1
5882,4098,-1
10382,3337,-1
10546,274,-1
1634,5849,1
7527,8205,-1
5278,1460,-1
7586,2067,1
1716,5523,-1
10741,2782,1
5651,10973,1
9522,8901,1
3383,9457,1
7178,8793,-1
3629,3138,1
9752,11910,1
1528,6201,0
511,6296,0
10127,1017,0
664,11368,1
5909,11426,1
8268,858,1
11446,11032,1
4958,660,1
4900,4164,-1
6201,860,1
8755,9033,1
6718,9285,1
10998,11982,0
9309,10028,0
3088,4182,-1
3637,3722,1
2346,8584,1
6218,299,1
6739,6164,1
1025,4375,1
4691,6164,-1
4042,11004,-1
2364,7370,-1
7281,7495,1
10479,1846,-1
11179,8807,-1
5682,119,0
9017,3870,0
131,3088,0
11560,816,1
7456,5139,-1
9494,7842,1
3557,5092,0
1396,11004,1
858,9238,1
9380,9353,1
11943,7351,1
10919,3,1
10671,4565,-1
10883,11286,1
11160,12044,1
8892,5960,0
1520,1697,1
6775,6775,-1
4750,2258,-1
422,2057,1
2888,1355,-1
6008,1355,-1
7682,11895,-1
3303,11895,-1
4702,11895,1
1658,8023,1
7530,9063,-1
6548,9063,-1
6069,2015,-1
1914,2015,-1
1502,2015,-1
1502,2015,-1
1502,2015,-1
5904,2015,-1
2015,5067,-1
6423,11377,-1
4184,2015,-1
7241,2015,0
6887,2015,0
5203,2015,-1
4900,2015,-1
5626,2015,-1
2015,9875,1
2015,1924,0
2098,2015,-1
11389,2015,-1
2601,2015,1
5747,2015,-1
2015,7887,1
1502,11964,-1
1027,11964,-1
5990,2015,-1
3578,2015,-1
1357,2015,-1
2015,3819,1
5485,2015,1
5476,2015,-1
2015,1288,1
5556,8929,1
5556,8929,1
2388,8929,1
2888,8929,1
2888,8929,1
2888,8929,1
1281,8929,1
6069,8929,1
9306,4312,-1
4312,1265,1
7553,4312,-1
2888,4312,-1
2888,4312,-1
5067,8803,1
8803,5067,-1
1502,8803,1
7821,8803,1
9354,8803,0
6008,8803,1
8803,9875,-1
6642,2015,-1
2015,9451,-1
8180,2015,1
2015,9286,0
4517,2015,-1
3394,2015,-1
5037,2015,-1
10523,2015,-1
11897,8107,-1
11897,2015,-1
2015,5556,1
2015,5556,1
7439,2015,1
3118,2015,0
3294,2015,-1
8398,2015,1
5440,2015,-1
11178,2015,-1
5355,2015,-1
5355,2015,-1
7741,2015,0
4371,2015,-1
6008,1580,1
1580,8842,1
4620,8282,1
6313,2610,1
3863,7027,-1
1582,3117,1
845,9848,1
10844,4723,-1
2927,10311,1
4871,4822,-1
6926,4459,0
6027,5739,1
756,7515,1
11169,1686,-1
3792,7161,0
5615,6926,-1
4620,3053,0
3760,2610,-1
3362,4054,1
11631,480,-1
1911,3117,1
10811,9654,-1
11688,1582,-1
10811,490,1
11358,10844,0
7946,1771,1
4112,845,-1
10498,2461,-1
2601,982,1
4124,6516,1
11910,11357,1
5988,10201,1
5615,7059,-1
2873,1546,-1
8492,1686,-1
11880,11358,1
7930,9848,1
8974,3053,-1
11169,3777,-1
2031,6080,1
10299,11688,1
3368,5219,-1
177,9848,1
9283,7515,-1
6209,8047,1
11280,11368,1
4191,439,1
1060,7143,1
2424,1582,1
7702,4748,0
7247,10837,1
11280,6663,1
8387,3305,1
8217,2351,-1
5051,11612,1
9894,5764,-1
2205,8466,1
8196,7469,-1
7589,6018,-1
7702,11165,1
7027,4906,1
11880,3884,1
4098,1484,1
2610,11830,1
4264,9250,1
10849,11430,1
3294,7388,-1
10309,2932,1
6708,903,-1
7946,8205,-1
8831,654,-1
630,10268,0
8379,9253,-1
9795,1112,0
9299,6694,1
693,4101,-1
8107,10936,1
7821,11771,1
5988,9059,1
10935,7236,1
5278,6189,1
3362,324,0
8124,5198,1
1502,5822,1
5382,9309,1
8107,5383,1
5198,11996,1
7940,8124,1
6794,1113,0
7700,6164,-1
8344,8807,-1
4378,6638,-1
10760,8365,-1
6712,1916,0
10987,8514,1
1396,7821,1
2062,5729,1
6902,11064,0
10671,6543,0
7294,3444,-1
2844,7700,1
11910,1846,-1
2378,1478,1
3816,8816,-1
3618,8104,0
2530,2900,-1
9831,3699,-1
450,6089,1
4299,8208,-1
2077,6311,1
4142,9862,0
1678,1478,1
11910,6863,-1
7378,10486,0
11274,10486,-1
558,10486,1
5956,10486,-1
2883,10486,-1
10918,11377,1
9827,11377,-1
1050,11377,-1
2888,11377,-1
6138,11377,-1
903,11377,0
11377,2670,-1
11377,5111,-1
4135,2015,0
4344,2015,-1
1321,2015,-1
219,2015,-1
2015,7738,0
2015,5154,1
2015,1342,0
3978,11964,-1
4708,11964,-1
3978,11964,-1
219,4496,-1
4014,5067,-1
12030,2015,-1
10466,2015,-1
9875,2015,-1
2015,9602,1
5556,2015,-1
1236,2015,-1
2015,1928,1
5551,2015,-1
2015,9952,1
693,8929,1
11631,8929,1
219,8929,1
1502,8929,1
1502,8929,1
4632,2015,-1
8711,2015,0
8613,4312,-1
10935,4312,-1
1914,4312,0
6138,4312,-1
6138,3114,-1
6138,11160,-1
5205,7607,-1
1063,9824,-1
5382,8803,1
219,8803,1
9875,8803,1
9875,8803,1
4371,8803,1
6069,8803,1
11895,8803,1
8510,2015,-1
1718,2015,-1
11643,2015,-1
2873,2015,-1
2306,2015,-1
10029,2015,-1
10029,8182,1
8842,2015,1
12037,2015,-1
12037,2015,-1
11561,2015,-1
519,2015,-1
6260,2015,0
6699,2015,-1
2015,11225,1
6607,2015,-1
3031,2015,-1
532,2015,-1
575,2015,-1
1143,2015,1
6438,2015,0
11712,2015,-1
6209,7665,1
830,11398,-1
4687,4054,-1
6209,2481,1
11688,3375,-1
5476,2601,-1
4191,3117,1
4822,9164,1
4252,3053,-1
11631,10201,-1
1388,4274,-1
10844,10766,-1
4292,9708,0
8047,9433,1
1914,1582,-1
7930,3777,1
4274,4723,-1
4921,6313,0
4252,1491,-1
2610,7161,1
11284,9510,-1
11169,9384,-1
5051,5390,1
7527,10766,-1
8613,11431,0
4921,7059,0
11880,10129,1
2945,9848,1
41,3117,1
1851,2610,-1
5476,1921,-1
5207,7161,0
7971,7161,-1
2909,11413,1
9875,245,-1
10215,3603,-1
10689,9510,-1
9457,11380,1
10689,6926,-1
2873,7161,-1
2340,9848,1
1281,5390,-1
11631,10432,0
1318,11774,-1
6313,11357,-1
6987,3117,1
9283,848,-1
3777,2086,1
756,3607,1
11910,5338,1
9579,3117,1
11910,11729,1
5051,4361,1
7930,6987,1
4124,3418,0
1357,5739,-1
7208,11317,-1
2461,5792,1
10253,7239,-1
5338,10017,1
9704,2882,1
1911,8402,1
2209,10950,1
11380,11830,1
2790,6282,-1
9185,798,1
7445,5764,-1
1254,5202,0
2461,9974,-1
9266,10504,1
9694,6202,1
5882,6123,1
5922,6721,-1
11043,881,0
9135,8673,1
10023,1513,1
2303,1697,-1
4299,7884,1
558,9378,1
8378,1846,-1
7178,3191,-1
134,3147,-1
5952,8365,-1
7614,10486,-1
11377,5278,1
11043,2015,-1
4405,2015,-1
6898,2015,-1
2015,4825,1
2015,2240,1
2015,6513,-1
2015,288,1
288,2015,-1
1663,9824,-1
4344,9824,-1
3368,6141,-1
2015,6897,1
8674,2015,-1
1697,2015,1
6164,2015,1
2340,2610,-1
8086,8844,1
10215,3053,-1
6294,7702,-1
6294,10811,-1
7649,4748,-1
1061,10682,0
6642,11287,-1
5463,6566,1
9893,6850,-1
3072,4515,-1
4535,4434,1
7948,9893,-1
511,11687,-1
7567,4702,-1
9704,7002,-1
8310,5139,-1
4702,10379,-1
8932,5941,-1
8104,4475,-1
1281,2576,-1
2576,5349,1
558,396,1
4535,12016,1
11880,858,-1
3090,8281,-1
858,3731,1
4101,11933,1
8405,12003,1
8274,1924,-1
5808,5235,1
3839,84,1
10689,5476,1
8109,2890,1
785,7602,-1
3578,3512,-1
6443,84,1
3142,9894,-1
1812,1634,-1
3362,9309,1
2364,654,1
318,10969,1
3090,6775,1
11943,1897,-1
4344,7585,-1
2900,3362,1
6423,2683,-1
1861,8286,0
7247,3054,1
8773,1119,1
10782,3206,1
10458,8632,1
2248,1881,-1
421,1119,-1
558,2446,1
8480,1282,1
8188,10877,-1
11368,9732,-1
2488,1753,-1
8622,2488,-1
10919,3632,-1
10285,1674,1
558,8048,0
6361,5458,0
1085,1544,-1
5875,2832,1
1085,4130,1
1489,11950,-1
7104,6575,-1
7494,261,0
2093,1687,-1
4697,2712,1
4869,10633,1
3375,5944,1
11384,10762,-1
4098,3955,1
10035,5847,-1
1980,181,0
2031,1980,-1
3216,9561,1
10197,141,1
844,5739,-1
6849,6851,-1
5985,9150,1
9062,9884,-1
7502,9608,1
6697,4377,0
8047,6959,0
1947,5520,-1
9704,1263,0
10302,2239,1
883,277,-1
1234,4993,0
10302,5985,0
9150,5473,-1
3216,8445,1
10302,6080,0
3216,4750,1
3216,6803,1
204,6354,1
9457,4750,1
1066,11805,1
10458,6413,1
8104,407,-1
1305,5101,1
6958,1305,-1
3730,3619,1
7950,10480,1
4098,6324,-1
9915,10626,1
9150,6138,1
4124,3010,-1
6775,4428,1
8635,10522,-1
10302,5116,-1
9661,5241,-1
10849,5944,1
10197,556,1
3814,1911,-1
10302,4331,-1
4780,8426,1
131,4301,0
4164,1179,1
6361,7474,1
6047,11529,1
4535,9054,1
736,3418,-1
7108,6048,-1
7946,5727,1
10238,11895,1
6361,11515,1
2340,5727,1
11096,7424,-1
1009,3777,1
1353,2057,1
2057,10129,-1
2790,933,1
640,1263,0
4723,4334,1
10035,3603,-1
10911,4130,-1
4562,8426,1
11169,3577,-1
2126,6383,-1
4697,4130,-1
7402,2745,1
8900,8635,0
3730,616,-1
7930,5338,1
10911,4384,0
1439,6392,1
4626,4761,1
7826,6392,1
11384,166,-1
9439,277,-1
1491,7580,1
10663,3385,-1
5356,6048,1
844,4962,1
8086,1918,1
7584,10762,-1
1281,6208,0
2790,1241,-1
5382,3603,-1
1634,3604,-1
684,6208,-1
1234,7465,-1
7785,5473,1
6803,335,-1
4098,4626,0
1498,6973,-1
2126,6973,-1
2458,4697,-1
11910,2649,-1
7494,606,0
6405,10352,-1
2205,9278,-1
3316,5339,1
4028,558,-1
11299,1911,-1
4697,2649,1
8086,7416,1
3730,6184,-1
10654,10962,1
4535,394,-1
7287,3216,-1
6438,7946,0
5298,2351,1
6803,5298,-1
11880,3619,0
3619,8288,1
3872,3619,-1
5261,9060,1
11357,3619,-1
3725,10024,-1
11880,10024,1
4869,8176,-1
11169,8095,0
6138,2708,1
11209,5897,1
2397,7469,1
9608,3344,-1
10024,7703,-1
4334,7392,0
1160,7392,-1
11209,7392,1
11729,9447,-1
7702,7424,1
5084,6805,-1
6008,4687,-1
2888,6254,1
4702,4687,-1
10352,9997,1
8196,3561,1
7864,1966,1
3061,2394,1
11120,9150,1
4083,4607,-1
6940,3792,1
6803,2958,-1
3461,6892,-1
3730,2958,-1
9747,2958,1
6958,2958,0
4822,8193,-1
8086,6721,1
4439,3603,-1
2770,9505,1
1583,806,-1
3132,7474,1
7615,8635,1
6959,9538,1
6017,3603,-1
845,5116,-1
8288,5116,-1
1062,4906,1
4130,10878,1
4130,264,1
10044,4384,-1
5956,1246,-1
9842,264,-1
3277,11667,1
7266,10503,-1
10663,4748,-1
7402,3831,1
4869,264,-1
8086,5735,1
10663,7469,-1
1442,1836,-1
10458,9721,1
4750,4624,-1
5298,4130,-1
558,6128,1
2461,1848,1
5904,1848,-1
4687,7421,1
1290,3730,-1
9490,10985,0
5956,5261,-1
2351,7703,-1
1967,5948,-1
8635,6146,1
6803,11633,-1
204,10462,-1
6803,11287,-1
3730,3619,-1
1441,3619,-1
1441,2956,1
7826,7703,0
10302,7703,-1
81,4334,1
11209,1234,1
11481,2351,1
3725,7531,1
11209,9838,1
4074,1160,-1
10362,5457,-1
4626,10024,1
11209,5235,1
10024,1151,-1
2553,2958,-1
9150,1393,-1
3619,2200,-1
4019,449,1
10663,5530,0
5352,8086,1
10024,7392,1
6017,11209,1
2888,3277,0
558,3277,-1
5226,1151,1
5806,7575,1
11444,4960,1
8796,3603,-1
7826,4487,1
10663,3945,-1
4130,3434,1
6958,226,-1
4448,5689,-1
2126,10467,1
6138,12003,-1
10849,7702,1
6894,3935,-1
9747,2629,-1
10035,6255,1
5451,1246,-1
9538,4017,1
9376,4384,1
1187,9054,0
6652,7854,-1
3730,10337,1
9192,2046,-1
7287,131,1
204,10017,1
3277,4626,0
4105,7792,-1
4367,9849,-1
626,335,-1
5451,9934,-1
6299,4124,1
10302,1966,-1
606,9772,-1
6575,4334,1
7402,4384,1
5205,5727,0
10299,848,-1
4439,10578,-1
2152,7474,1
3760,4334,1
2219,8598,-1
558,5956,1
8376,4149,1
2343,5847,0
1234,6267,-1
11880,2958,0
558,2958,0
9704,2958,-1
4750,2958,-1
6803,11398,1
6008,11604,1
8635,322,1
10447,4607,1
616,1478,1
7864,2958,1
5238,2731,0
184,2731,-1
2163,4026,-1
10663,6959,-1
8669,3752,-1
11120,10912,1
2027,4966,1
2649,7522,-1
1009,5671,-1
4180,6397,0
5909,8426,1
5382,227,-1
1009,4607,1
616,261,1
3792,8640,1
5897,8376,-1
5897,6959,-1
10994,10910,-1
7569,9997,1
1904,7266,-1
10827,4624,-1
9457,11482,1
9457,4624,0
11482,4624,-1
6803,4624,-1
10382,4624,-1
6803,1825,-1
3730,5298,1
131,5298,-1
2051,5298,0
5556,4357,1
5556,4323,1
616,9721,1
616,706,1
10363,5922,1
5727,4361,0
7287,9997,1
9150,897,1
8635,5944,-1
11655,10626,0
5556,11895,1
3262,3344,0
204,2152,-1
1498,5520,-1
4098,4624,-1
4098,5298,-1
11274,1246,-1
11633,11481,-1
7703,2965,1
11299,903,-1
11209,4083,1
5956,7392,-1
6138,7392,-1
1281,7392,-1
11209,5238,1
2126,7392,1
2888,7392,-1
10849,8426,0
7881,4323,0
7527,1961,1
10591,1281,1
184,2327,1
1634,11072,0
1911,3360,1
741,1568,0
2755,7465,1
12045,2790,-1
6128,3133,-1
9063,11774,1
4346,2152,-1
883,8426,1
5015,5235,1
1082,297,-1
4667,11877,-1
8623,2665,1
6721,6294,-1
2458,6652,1
8086,5985,-1
3101,6304,-1
5473,11354,0
5338,11925,0
4822,7520,1
4632,7424,-1
6190,5568,1
5473,3344,-1
4687,10806,0
5451,3777,0
8635,4723,-1
11166,2394,-1
8759,11166,1
10352,7854,1
9494,7161,1
4384,5473,0
5956,11358,-1
4448,6324,1
3725,11143,-1
11726,6190,-1
606,7861,1
1736,4130,-1
8086,982,1
7402,7463,1
7584,3408,-1
11614,4334,1
6803,8969,-1
5090,6803,1
9704,10467,1
9433,7299,1
6254,2020,-1
4222,2903,1
1634,12003,1
2219,4966,1
4264,943,-1
5956,5948,-1
6887,7580,-1
6887,4966,-1
4083,4966,-1
8708,7743,0
5956,9029,-1
8613,7159,-1
2461,6397,1
7402,9497,1
606,181,1
1187,7463,-1
4384,5847,0
1781,8431,1
6208,7159,0
12003,4083,1
5806,245,1
8640,5400,-1
4222,3725,1
7615,8288,1
2883,6591,1
10849,1295,1
8974,2883,-1
8376,4334,1
2152,7546,1
4193,6729,-1
6208,11207,1
11910,3294,1
9779,2958,-1
3216,558,1
8349,2394,1
2888,5556,-1
11481,9772,-1
5125,3344,-1
3619,1234,1
6190,7392,1
2431,1781,-1
10323,7424,-1
8086,7268,1
1009,6472,-1
430,11184,-1
1281,449,1
4535,11171,1
1439,1781,1
11368,4761,1
1851,11299,1
3730,3262,-1
8570,6304,1
3216,7474,1
7187,1439,1
1502,4024,0
10035,5275,1
10302,10049,-1
9747,10049,-1
4626,4750,1
6958,4993,1
1580,11875,0
1498,10049,1
1498,2228,1
6381,11171,-1
3212,11171,-1
5121,11171,1
1498,11171,0
1904,11171,-1
1191,1246,-1
10035,2228,0
473,11171,1
2126,2458,-1
4906,4607,-1
3711,6959,-1
9842,9667,1
3725,7424,-1
9648,1160,-1
7424,6184,0
10827,6184,-1
8349,11093,0
6536,7864,1
3676,3744,-1
3132,9477,1
10862,2888,-1
2376,558,-1
10957,4886,1
8562,785,1
6775,9192,1
8562,10689,1
9704,10193,1
8086,11729,-1
7864,9054,1
9747,8088,-1
7001,2205,1
1641,6959,-1
8107,10112,1
6803,2045,-1
5556,9969,-1
4535,3434,1
10844,4334,1
5205,5731,-1
4702,2903,-1
11186,1094,1
8086,4019,1
9747,11287,1
1510,12016,-1
5338,9054,-1
1261,11171,1
558,3460,1
6208,2612,-1
2064,983,1
9510,1234,-1
10911,2152,-1
9747,9114,-1
1187,9114,-1
7247,526,1
6164,10503,1
2219,9510,-1
1641,175,-1
10849,11093,-1
9842,9608,-1
7402,95,0
10253,449,1
9396,11171,1
1448,8617,-1
4130,7854,1
1335,4236,-1
8635,1234,0
6080,2553,-1
11880,7161,1
1460,9997,1
9747,7854,1
5473,7854,1
5956,449,-1
883,8940,1
7402,9940,0
11880,9032,-1
7563,7861,1
4130,1108,1
4535,7854,1
2790,594,1
6277,7580,-1
11120,10432,-1
10035,6934,0
4116,4083,1
7702,1335,1
11880,5314,1
4439,9934,-1
9667,10503,1
204,3993,1
1290,3212,1
2340,3801,1
5897,6397,-1
12045,10994,-1
3277,3986,-1
8796,1234,1
5356,4687,1
5956,2888,1
2402,10352,1
5956,9538,1
6392,4751,-1
10581,6959,-1
6336,6138,1
2340,3418,1
3277,9497,1
4074,1044,1
8831,2790,-1
6803,3061,-1
5338,9497,0
5383,1460,-1
881,1126,1
2491,10522,-1
9663,10522,-1
11827,736,1
2807,5338,1
1800,2665,1
2807,4334,-1
1634,1744,0
6299,131,-1
8669,1246,-1
4927,4252,-1
9063,1491,-1
4337,1980,-1
95,2913,1
8086,829,1
11368,6106,1
